daily_pnl,date,cum_daily_pnl,result
743.1504891,28-12-2020 05:30,4587.728489,136.0363743
737.1311054,29-12-2020 05:30,4581.709105,135.8878739
0,01-01-2021 05:30,4581.709,139.3901472
26.81281403,04-01-2021 05:30,4608.521814,141.6843949
47.42646493,05-01-2021 05:30,4629.135465,142.9975389
45.31034651,06-01-2021 05:30,4627.019347,143.0208985
55.23445029,07-01-2021 05:30,4636.94345,143.5339757
44.25586645,08-01-2021 05:30,4625.964866,140.8326033
24.92665383,11-01-2021 05:30,4606.635654,138.2897426
23.29024136,12-01-2021 05:30,4604.999241,142.2917449
-4.161246277,13-01-2021 05:30,4577.547754,144.3532307
-14.49067393,14-01-2021 05:30,4567.218326,143.4463772
-35.82617304,15-01-2021 05:30,4545.882827,139.8014433
-68.19301971,18-01-2021 05:30,4513.51598,137.5822801
-49.58148651,19-01-2021 05:30,4532.127513,133.0538523
-50.85794558,20-01-2021 05:30,4530.851054,130.5518709
-80.29145861,21-01-2021 05:30,4501.417541,127.49927
-100.545943,22-01-2021 05:30,4481.163057,138.2880741
-119.4595009,25-01-2021 05:30,4462.249499,144.4057898
-148.7534226,27-01-2021 05:30,4432.955577,146.7767906
-165.9002961,28-01-2021 05:30,4415.808704,148.5404413
-166.7375361,29-01-2021 05:30,4414.971464,149.0176449
-139.7921213,01-02-2021 05:30,4441.916879,152.2137405
-101.5097668,02-02-2021 05:30,4480.199233,152.1052851
-82.80408851,03-02-2021 05:30,4498.904911,152.0585659
-64.31963216,04-02-2021 05:30,4517.389368,153.1731531
-67.69202333,05-02-2021 05:30,4514.016977,153.0062988
-36.67636881,08-02-2021 05:30,4545.032631,155.532474
-48.80380033,09-02-2021 05:30,4532.9052,155.5116172
-57.61905051,10-02-2021 05:30,4524.089949,153.7671547
-35.28212128,11-02-2021 05:30,4546.426879,152.2662996
-31.08659632,12-02-2021 05:30,4550.622404,149.9770575
-12.73770875,15-02-2021 05:30,4568.971291,144.8704793
-10.97648179,16-02-2021 05:30,4570.732518,145.4060818
-34.19172224,17-02-2021 05:30,4547.517278,149.9812289
-27.23908905,18-02-2021 05:30,4554.469911,151.9058941
-46.74997535,19-02-2021 05:30,4534.959025,142.4252284
-46.33288445,22-02-2021 05:30,4535.376116,146.3029241
-40.0628526,23-02-2021 05:30,4541.646147,148.9317148
-21.51913146,24-02-2021 05:30,4560.189869,154.3795103
11.21629874,25-02-2021 05:30,4592.925299,151.6289159
3.353291061,26-02-2021 05:30,4585.062291,149.2487382
48.15802507,01-03-2021 05:30,4629.867025,149.5507446
93.9457425,02-03-2021 05:30,4675.654742,151.9234138
103.2023511,03-03-2021 05:30,4684.911351,153.1981813
123.8151616,04-03-2021 05:30,4705.524162,150.7979811
86.04461899,05-03-2021 05:30,4667.753619,149.1052434
125.3972746,08-03-2021 05:30,4707.106275,148.7873858
100.2249576,09-03-2021 05:30,4681.933958,145.6313353
93.4790532,10-03-2021 05:30,4675.188053,142.9041004
100.3527436,12-03-2021 05:30,4682.061744,146.0100947
78.66932196,15-03-2021 05:30,4660.378322,145.8832854
84.04116185,16-03-2021 05:30,4665.750162,147.1905894
7.441164795,17-03-2021 05:30,4589.150165,142.7631085
-56.4186129,18-03-2021 05:30,4525.290387,139.0172277
-46.55406081,19-03-2021 05:30,4535.154939,142.0606516
-41.92892848,22-03-2021 05:30,4539.780072,147.6969924
-17.32043237,23-03-2021 05:30,4564.388568,145.1207609
-28.43763116,24-03-2021 05:30,4553.271369,148.0682434
-84.0968092,25-03-2021 05:30,4497.612191,144.2381012
-71.38995536,26-03-2021 05:30,4510.319045,145.0006257
-69.495532,30-03-2021 05:30,4512.213468,147.2623368
-60.87619325,31-03-2021 05:30,4520.832807,148.1758645
-10.1597486,01-04-2021 05:30,4571.549251,147.5259667
-12.09544514,05-04-2021 05:30,4569.613555,138.781963
6.080784369,06-04-2021 05:30,4587.789784,142.018938
45.87714604,07-04-2021 05:30,4627.586146,143.2978768
97.38318875,08-04-2021 05:30,4679.092189,143.9052267
130.1492008,09-04-2021 05:30,4711.858201,139.5937096
40.63930097,12-04-2021 05:30,4622.348301,138.5416927
86.11331891,13-04-2021 05:30,4667.822319,140.3729195
46.86013959,15-04-2021 05:30,4628.56914,139.2917032
59.10835822,16-04-2021 05:30,4640.817358,141.6885663
20.06971151,19-04-2021 05:30,4601.778712,144.4925541
38.97543643,20-04-2021 05:30,4620.684436,148.0215242
59.59805582,22-04-2021 05:30,4641.307056,148.5279273
66.20495055,23-04-2021 05:30,4647.913951,144.1263088
83.64526507,26-04-2021 05:30,4665.354265,144.1771993
115.5746677,27-04-2021 05:30,4697.283668,141.8804488
120.2466845,28-04-2021 05:30,4701.955685,143.9052267
116.077125,29-04-2021 05:30,4697.786125,145.6897343
120.3803212,30-04-2021 05:30,4702.089321,147.3307471
162.0316205,03-05-2021 05:30,4743.740621,149.3196513
141.0960962,04-05-2021 05:30,4722.805096,147.7912652
173.9146253,05-05-2021 05:30,4755.623625,145.2175364
195.2189571,06-05-2021 05:30,4776.927957,144.9055187
215.7837025,07-05-2021 05:30,4797.492702,148.9992909
256.814667,10-05-2021 05:30,4838.523667,152.0852626
275.0196889,11-05-2021 05:30,4856.728689,150.7846327
259.3271323,12-05-2021 05:30,4841.036132,148.7139699
247.4936833,14-05-2021 05:30,4829.202683,153.206524
252.1862187,17-05-2021 05:30,4833.895219,153.5802778
251.6052316,18-05-2021 05:30,4833.314232,153.7596463
278.3141798,19-05-2021 05:30,4860.02318,155.311392
282.7279143,20-05-2021 05:30,4864.436914,155.9187419
291.6925449,21-05-2021 05:30,4873.401545,157.5505777
299.6558303,24-05-2021 05:30,4881.36483,160.0058399
300.157809,25-05-2021 05:30,4881.866809,159.8731907
349.8588818,26-05-2021 05:30,4931.567882,159.895716
336.2100175,27-05-2021 05:30,4917.919017,161.8003587
309.7850989,28-05-2021 05:30,4891.494099,161.4649814
320.8239641,31-05-2021 05:30,4902.532964,162.8231761
308.3387716,01-06-2021 05:30,4890.047772,162.6304593
335.3529325,02-06-2021 05:30,4917.061933,160.8826597
383.8095266,03-06-2021 05:30,4965.518527,162.5912485
432.250803,04-06-2021 05:30,5013.959803,163.6190715
464.1887412,07-06-2021 05:30,5045.897741,163.8276394
506.6557925,08-06-2021 05:30,5088.364792,164.7853836
514.0875487,09-06-2021 05:30,5095.796549,163.0884745
572.3432914,10-06-2021 05:30,5154.052291,161.8178784
587.394134,11-06-2021 05:30,5169.103134,161.6835607
631.1628948,14-06-2021 05:30,5212.871895,162.7372461
626.2921568,15-06-2021 05:30,5208.001157,163.1752388
625.2664393,16-06-2021 05:30,5206.975439,161.7436282
594.7777016,17-06-2021 05:30,5176.486702,163.4705711
563.9082909,18-06-2021 05:30,5145.617291,164.6368832
595.5413506,21-06-2021 05:30,5177.250351,163.8751929
601.8391562,22-06-2021 05:30,5183.548156,162.7697827
564.7776183,23-06-2021 05:30,5146.486618,162.3201101
524.7711838,24-06-2021 05:30,5106.480184,161.6276645
533.1851104,25-06-2021 05:30,5114.89411,162.3317899
561.7564161,28-06-2021 05:30,5143.465416,164.2030618
0,30-06-2021 05:30,5143.465,163.9344262
6.940694168,01-07-2021 05:30,5150.405694,164.9589121
3.523050057,02-07-2021 05:30,5146.98805,162.4268969
49.63431873,05-07-2021 05:30,5193.099319,161.7911817
28.07608519,06-07-2021 05:30,5171.541085,161.837901
34.820123,07-07-2021 05:30,5178.285123,163.8359821
29.11195045,08-07-2021 05:30,5172.57695,164.5300964
52.9388953,09-07-2021 05:30,5196.403895,165.7022484
62.38974781,12-07-2021 05:30,5205.854748,165.6889
75.06298659,13-07-2021 05:30,5218.527987,162.8356902
72.75570973,14-07-2021 05:30,5216.22071,160.828432
78.23302209,15-07-2021 05:30,5221.698022,164.0312018
113.489477,16-07-2021 05:30,5256.954477,164.5651358
91.78682443,19-07-2021 05:30,5235.251824,164.0378759
31.22329446,20-07-2021 05:30,5174.688294,162.7364118
71.41138982,22-07-2021 05:30,5214.87639,162.1182163
59.127338,23-07-2021 05:30,5202.592338,163.2703458
82.21209367,26-07-2021 05:30,5225.677094,163.0133901
113.3311756,27-07-2021 05:30,5256.796176,165.050682
100.2497043,28-07-2021 05:30,5243.714704,169.1486255
138.0406096,29-07-2021 05:30,5281.50561,171.2851958
123.2605128,30-07-2021 05:30,5266.725513,171.8825345
132.9043314,02-08-2021 05:30,5276.369331,170.9414758
114.2493277,03-08-2021 05:30,5257.714328,171.2760189
96.67304837,04-08-2021 05:30,5240.138048,171.6405957
98.29399386,05-08-2021 05:30,5241.758994,171.6764694
93.47952677,06-08-2021 05:30,5236.944527,173.0471781
49.91535973,09-08-2021 05:30,5193.38036,175.7952697
-22.08117807,10-08-2021 05:30,5121.383822,176.3617403
-31.31538047,11-08-2021 05:30,5112.14962,177.2218746
18.42547545,12-08-2021 05:30,5161.890475,176.4585158
3.927206614,13-08-2021 05:30,5147.392207,174.4837943
-0.186387942,16-08-2021 05:30,5143.278612,175.2504901
-27.34640969,17-08-2021 05:30,5116.11859,177.388729
-45.6938428,18-08-2021 05:30,5097.771157,177.5564176
-126.3429361,20-08-2021 05:30,5017.122064,177.5939599
-166.3043473,23-08-2021 05:30,4977.160653,178.7335753
-123.314934,24-08-2021 05:30,5020.150066,182.5019814
-107.8422801,25-08-2021 05:30,5035.62272,185.8582572
-128.5430092,26-08-2021 05:30,5014.921991,184.924707
-109.9601342,27-08-2021 05:30,5033.504866,187.5593376
-87.99060637,30-08-2021 05:30,5055.474394,189.05185
-75.53839604,31-08-2021 05:30,5067.926604,189.9562007
-78.43211844,01-09-2021 05:30,5065.032882,189.6942394
-41.83221652,02-09-2021 05:30,5101.632783,189.5507446
-18.78730893,03-09-2021 05:30,5124.677691,189.8135402
4.925384369,06-09-2021 05:30,5148.390384,189.5807784
11.82040424,07-09-2021 05:30,5155.285404,189.9929087
25.62600641,08-09-2021 05:30,5169.091006,192.319693
57.48779482,09-09-2021 05:30,5200.952795,194.1559254
89.85719892,13-09-2021 05:30,5233.322199,193.4159263
99.05702078,14-09-2021 05:30,5242.522021,190.2748926
112.0266937,15-09-2021 05:30,5255.491694,193.0296584
87.80202467,16-09-2021 05:30,5231.267025,192.7735369
56.85038289,17-09-2021 05:30,5200.315383,197.3837234
-16.89265377,20-09-2021 05:30,5126.572346,197.8884578
-16.39670529,21-09-2021 05:30,5127.068295,197.9201602
15.25104507,22-09-2021 05:30,5158.716045,196.1431611
27.8149579,23-09-2021 05:30,5171.279958,195.5207942
27.47770389,24-09-2021 05:30,5170.942704,193.9665457
22.30994559,27-09-2021 05:30,5165.774946,192.5299295
2.37671903,28-09-2021 05:30,5145.841719,195.1862512
28.72489118,29-09-2021 05:30,5172.189891,197.3728778
43.15077115,30-09-2021 05:30,5186.615771,194.4312351
37.2074143,01-10-2021 05:30,5180.672414,196.8397781
70.79987991,04-10-2021 05:30,5214.26488,198.5892462
73.29625418,05-10-2021 05:30,5216.761254,199.4360322
67.81347547,06-10-2021 05:30,5211.278475,200.2035623
91.74536873,07-10-2021 05:30,5235.210369,203.0367497
121.5266608,08-10-2021 05:30,5264.991661,205.9867351
132.2626012,11-10-2021 05:30,5275.727601,208.2976682
141.948216,12-10-2021 05:30,5285.413216,207.3249072
166.8289502,13-10-2021 05:30,5310.29395,204.7862178
205.924728,14-10-2021 05:30,5349.389728,203.3095566
250.8680043,18-10-2021 05:30,5394.333004,202.2550369
224.1687672,19-10-2021 05:30,5367.633767,202.430234
182.1794582,20-10-2021 05:30,5325.644458,204.8162516
171.3502068,21-10-2021 05:30,5314.815207,203.8576732
121.2823177,22-10-2021 05:30,5264.747318,197.9560339
84.58649529,25-10-2021 05:30,5228.051495,194.8592166
133.7786531,26-10-2021 05:30,5277.243653,199.1640596
157.5542327,27-10-2021 05:30,5301.019233,198.4849622
99.69463843,28-10-2021 05:30,5243.159638,197.4880073
78.31975088,29-10-2021 05:30,5221.784751,198.9496517
142.7225826,01-11-2021 05:30,5286.187583,201.4816669
165.4853751,02-11-2021 05:30,5308.950375,201.0762107
162.3457343,03-11-2021 05:30,5305.810734,200.6248696
209.7524335,04-11-2021 05:30,5353.217433,198.2288408
243.6955356,08-11-2021 05:30,5387.160536,202.0523088
258.5822801,09-11-2021 05:30,5402.04728,202.1641013
244.4876828,10-11-2021 05:30,5387.952683,200.3245318
227.1367444,11-11-2021 05:30,5370.601744,198.646811
238.2455035,12-11-2021 05:30,5381.710503,196.4134651
213.1759924,15-11-2021 05:30,5356.640992,190.6027614
203.2639565,16-11-2021 05:30,5346.728957,192.0510574
190.8829238,17-11-2021 05:30,5334.347924,190.5777333
135.5509699,18-11-2021 05:30,5279.01597,192.6000083
79.07319483,22-11-2021 05:30,5222.538195,184.0937722
131.1611153,23-11-2021 05:30,5274.626115,184.5526217
155.3475381,24-11-2021 05:30,5298.812538,183.372127
166.3698244,25-11-2021 05:30,5309.834824,186.4372419
100.6072115,26-11-2021 05:30,5244.072212,190.3541484
46.58126546,29-11-2021 05:30,5190.046265,186.9344679
68.32696458,30-11-2021 05:30,5211.791965,182.1882952
76.13795524,01-12-2021 05:30,5219.602955,186.6007592
106.3027918,02-12-2021 05:30,5249.767792,191.4904267
126.9456413,03-12-2021 05:30,5270.410641,192.2763108
137.7937225,06-12-2021 05:30,5281.258722,192.1837067
165.1164992,07-12-2021 05:30,5308.581499,189.7968548
210.6299162,08-12-2021 05:30,5354.094916,189.0735411
233.9823962,09-12-2021 05:30,5377.447396,187.3465983
236.8583848,10-12-2021 05:30,5380.323385,187.7971051
231.2497391,13-12-2021 05:30,5374.714739,183.4054979
219.0970397,14-12-2021 05:30,5362.56204,177.2152004
206.9814493,15-12-2021 05:30,5350.446449,179.8289743
182.6697203,16-12-2021 05:30,5326.13472,182.9091061
143.0250411,17-12-2021 05:30,5286.490041,184.8638051
50.34959353,20-12-2021 05:30,5193.814594,183.7150127
94.08107737,21-12-2021 05:30,5237.546077,185.0915613
132.9728645,22-12-2021 05:30,5276.437864,187.5443207
176.1764326,23-12-2021 05:30,5319.641433,187.2164518
168.3976535,24-12-2021 05:30,5311.862653,187.0554374
198.5548667,27-12-2021 05:30,5342.019867,189.5599216
213.760209,28-12-2021 05:30,5357.225209,194.0925208
221.5200722,29-12-2021 05:30,5364.985072,197.0883911
0,03-01-2022 05:30,5364.985,199.0906436
17.74208649,04-01-2022 05:30,5382.727086,196.0981104
27.2537548,05-01-2022 05:30,5392.238755,197.2126976
43.69077727,06-01-2022 05:30,5408.675777,200.3929421
54.35228252,07-01-2022 05:30,5419.337283,201.2680933
98.18595466,10-01-2022 05:30,5463.170955,203.8810328
99.3171532,11-01-2022 05:30,5464.302153,204.639386
96.70877932,12-01-2022 05:30,5461.693779,204.6051808
114.4727464,13-01-2022 05:30,5479.457746,205.4786635
162.8194198,14-01-2022 05:30,5527.80442,202.2241689
216.3049466,17-01-2022 05:30,5581.289947,199.3100571
169.6388385,18-01-2022 05:30,5534.623839,196.2833187
176.8675459,19-01-2022 05:30,5541.852546,193.9498603
200.5641887,20-01-2022 05:30,5565.549189,186.1402411
151.4995665,21-01-2022 05:30,5516.484567,188.2901598
55.65216582,24-01-2022 05:30,5420.637166,185.4903433
86.36898612,25-01-2022 05:30,5451.353986,185.3535227
95.51578,27-01-2022 05:30,5460.50078,189.3229884
103.7192872,28-01-2022 05:30,5468.704287,193.2774371
119.896532,31-01-2022 05:30,5484.881532,196.6670838
154.123174,01-02-2022 05:30,5519.108174,192.9996246
182.2667151,02-02-2022 05:30,5547.251715,192.2671339
202.4848926,03-02-2022 05:30,5567.469893,187.2164518
219.1375897,04-02-2022 05:30,5584.12259,188.1032829
230.9619598,07-02-2022 05:30,5595.94696,191.3911484
209.1358396,08-02-2022 05:30,5574.12084,193.7613148
234.3183793,09-02-2022 05:30,5599.303379,189.9053101
243.5505719,10-02-2022 05:30,5608.535572,181.0294915
228.9182944,11-02-2022 05:30,5593.903294,189.5332249
99.37926645,14-02-2022 05:30,5464.364266,189.0284904
138.9959679,15-02-2022 05:30,5503.980968,188.7348267
144.7047934,16-02-2022 05:30,5509.689793,188.2626288
95.26315927,17-02-2022 05:30,5460.248159,187.100488
70.94000189,18-02-2022 05:30,5435.925002,185.1908397
16.31049396,21-02-2022 05:30,5381.295494,184.7077963
-44.88507962,22-02-2022 05:30,5320.09992,171.1041588
-13.91468767,23-02-2022 05:30,5351.070312,177.9526968
-143.6007928,24-02-2022 05:30,5221.384207,180.2135736
-60.93910866,25-02-2022 05:30,5304.045891,177.0775456
-39.39421721,28-02-2022 05:30,5325.590783,175.2771868
-35.10668985,02-03-2022 05:30,5329.87831,171.0607767
-1.911143261,03-03-2022 05:30,5363.073857,164.6836024
-21.14368973,04-03-2022 05:30,5343.84131,167.1914237
-88.96879845,07-03-2022 05:30,5276.016202,172.7293205
-53.7106033,08-03-2022 05:30,5311.274397,176.8931715
7.615058304,09-03-2022 05:30,5372.600058,177.4863388
20.11371143,10-03-2022 05:30,5385.098711,181.5050265
77.06919048,11-03-2022 05:30,5442.05419,178.0294498
96.7464465,14-03-2022 05:30,5461.731446,183.2411463
55.23762358,15-03-2022 05:30,5420.222624,188.4419972
69.4261612,16-03-2022 05:30,5434.411161,185.6146498
77.50463137,17-03-2022 05:30,5442.489631,188.916698
73.28155277,21-03-2022 05:30,5438.266553,187.7512201
62.60822632,22-03-2022 05:30,5427.593226,187.3691236
59.97292156,23-03-2022 05:30,5424.957922,186.2053143
55.03510971,24-03-2022 05:30,5420.02011,187.3566095
43.61538756,25-03-2022 05:30,5408.600388,189.0802152
7.104703936,28-03-2022 05:30,5372.089704,191.9659617
61.66996136,29-03-2022 05:30,5426.654961,191.4069995
106.2667022,30-03-2022 05:30,5471.251702,194.8391941
135.1834649,31-03-2022 05:30,5500.168465,201.2288825
198.8766954,01-04-2022 05:30,5563.861695,199.6270805
221.6028137,04-04-2022 05:30,5586.587814,197.1284362
256.3791869,05-04-2022 05:30,5621.364187,194.3236141
282.6405887,06-04-2022 05:30,5647.625589,196.7396655
237.2866995,07-04-2022 05:30,5602.2717,194.9142786
280.9913029,08-04-2022 05:30,5645.976303,192.50073
306.2261782,11-04-2022 05:30,5671.211178,191.5888708
256.3827193,12-04-2022 05:30,5621.367719,186.5498686
260.3350067,13-04-2022 05:30,5625.320007,182.9624995
234.5691228,18-04-2022 05:30,5599.554123,185.9308389
199.2904309,19-04-2022 05:30,5564.275431,190.2031452
182.4766467,20-04-2022 05:30,5547.461647,186.5215034
233.3161615,21-04-2022 05:30,5598.301161,182.8840779
207.3773653,22-04-2022 05:30,5572.362365,187.0028782
146.0770245,25-04-2022 05:30,5511.062025,184.2931631
168.6915565,26-04-2022 05:30,5533.676556,187.7412089
187.0041786,27-04-2022 05:30,5551.989179,185.363534
179.8818634,28-04-2022 05:30,5544.866863,184.8054061
152.679452,29-04-2022 05:30,5517.664452,178.2730572
112.3967503,02-05-2022 05:30,5477.38175,178.3573187
61.26683406,04-05-2022 05:30,5426.251834,173.8288908
59.59874228,05-05-2022 05:30,5424.583742,172.0035039
4.146994366,06-05-2022 05:30,5369.131994,170.9723439
-36.63167695,09-05-2022 05:30,5328.353323,169.7551412
-88.90681214,10-05-2022 05:30,5276.078188,163.7634005
-140.2326413,11-05-2022 05:30,5224.752359,163.3320819
-190.0644996,12-05-2022 05:30,5174.9205,164.335711
-167.6697568,13-05-2022 05:30,5197.315243,171.2935386
-165.7459623,16-05-2022 05:30,5199.239038,170.9765152
-84.30997372,17-05-2022 05:30,5280.675026,163.7867601
-59.49426929,18-05-2022 05:30,5305.490731,171.4078338
-125.5791536,19-05-2022 05:30,5239.405846,170.549368
-68.8622222,20-05-2022 05:30,5296.122778,169.0551871
-90.50269206,23-05-2022 05:30,5274.482308,167.3974888
-129.6091598,24-05-2022 05:30,5235.37584,169.8060318
-218.3168499,25-05-2022 05:30,5146.66815,172.8477871
-205.8488201,26-05-2022 05:30,5159.13618,178.0027531
-196.9466358,27-05-2022 05:30,5168.038364,176.7204772
-152.8271245,30-05-2022 05:30,5212.157875,175.6893171
-131.3006048,31-05-2022 05:30,5233.684395,177.4454595
-112.0511648,01-06-2022 05:30,5252.933835,176.7163058
-86.6414773,02-06-2022 05:30,5278.343523,176.4701956
-108.1898894,03-06-2022 05:30,5256.795111,173.9139866
-121.6844219,06-06-2022 05:30,5243.300578,172.9111918
-130.7436941,07-06-2022 05:30,5234.241306,174.9443124
-136.1585667,08-06-2022 05:30,5228.826433,170.3341259
-132.422873,09-06-2022 05:30,5232.562127,163.2027698
-140.4568563,10-06-2022 05:30,5224.528144,162.4969758
-228.4536392,13-06-2022 05:30,5136.531361,161.8303925
-230.6447903,14-06-2022 05:30,5134.34021,156.2983356
-225.3180915,15-06-2022 05:30,5139.666908,155.1787428
-296.4201343,16-06-2022 05:30,5068.564866,156.1239728
-311.4455212,17-06-2022 05:30,5053.539479,160.9402244
-387.0197749,20-06-2022 05:30,4977.965225,157.1776582
-327.0088074,21-06-2022 05:30,5037.976193,159.5695157
-347.2994572,22-06-2022 05:30,5017.685543,161.9488591
-330.4270236,23-06-2022 05:30,5034.557976,164.1646853
-305.8113763,24-06-2022 05:30,5059.173624,164.467526
-272.0192388,27-06-2022 05:30,5092.965761,163.6149001
-261.386227,28-06-2022 05:30,5103.598773,163.3003796
0,30-06-2022 05:30,5103.599,162.8298502
-6.58635962,01-07-2022 05:30,5097.01264,164.2197472
23.45467108,04-07-2022 05:30,5127.053671,163.810954
37.89695085,05-07-2022 05:30,5141.495951,166.7968131
57.73724689,06-07-2022 05:30,5161.336247,169.1844992
87.68596553,07-07-2022 05:30,5191.284966,170.6478121
117.4920045,08-07-2022 05:30,5221.091005,170.5710591
153.7838371,11-07-2022 05:30,5257.382837,167.9397656
137.3861746,12-07-2022 05:30,5240.985175,166.4105452
111.9767825,13-07-2022 05:30,5215.575782,165.9433529
98.57230995,14-07-2022 05:30,5202.17131,167.7879281
107.9363413,15-07-2022 05:30,5211.535341,171.613899
143.6170996,18-07-2022 05:30,5247.2161,172.6492304
189.1530881,19-07-2022 05:30,5292.752088,175.6576148
189.9498564,20-07-2022 05:30,5293.548856,177.0658658
201.6830169,21-07-2022 05:30,5305.282017,178.9713428
205.3109033,22-07-2022 05:30,5308.909903,177.4955158
233.6672658,25-07-2022 05:30,5337.266266,175.0402536
197.2878887,26-07-2022 05:30,5300.886889,177.6757185
233.6337281,27-07-2022 05:30,5337.232728,182.4777875
262.8066665,28-07-2022 05:30,5366.405667,186.2929129
264.7697531,29-07-2022 05:30,5368.368753,189.3263254
296.0828515,01-08-2022 05:30,5399.681851,189.4164268
315.3318836,02-08-2022 05:30,5418.930884,190.128895
306.7418992,03-08-2022 05:30,5410.340899,190.0262796
297.1303865,04-08-2022 05:30,5400.729386,190.2849039
278.6422491,05-08-2022 05:30,5382.241249,192.4139657
270.3970968,08-08-2022 05:30,5373.996097,192.5749802
283.2827252,10-08-2022 05:30,5386.881725,194.6481458
291.4129707,11-08-2022 05:30,5395.011971,195.3013807
305.7037501,12-08-2022 05:30,5409.30275,197.4220999
324.4578897,16-08-2022 05:30,5428.05689,199.407667
342.2224363,17-08-2022 05:30,5445.821436,199.6120636
353.9668859,18-08-2022 05:30,5457.565886,196.3075126
334.7366366,19-08-2022 05:30,5438.335637,191.8399867
310.204847,22-08-2022 05:30,5413.803847,193.2882827
324.5015689,23-08-2022 05:30,5428.100569,193.7462979
342.3766911,24-08-2022 05:30,5445.975691,192.3697493
343.9857462,25-08-2022 05:30,5447.584746,192.9779335
352.4054325,26-08-2022 05:30,5456.004433,188.8733158
346.0513547,29-08-2022 05:30,5449.650355,196.3216952
409.1068367,30-08-2022 05:30,5512.705837,192.709298
432.2600581,01-09-2022 05:30,5535.859058,192.6534017
442.404944,02-09-2022 05:30,5546.003944,194.7616068
454.4322305,05-09-2022 05:30,5558.031231,194.5914153
481.3525567,06-09-2022 05:30,5584.951557,194.0708297
503.2441658,07-09-2022 05:30,5606.843166,196.9799358
524.8915223,08-09-2022 05:30,5628.490522,197.5572519
549.4911155,09-09-2022 05:30,5653.090115,199.275852
575.0732201,12-09-2022 05:30,5678.67222,201.506695
608.1728417,13-09-2022 05:30,5711.771842,200.4004505
611.24041,14-09-2022 05:30,5714.83941,198.2922454
633.5810117,15-09-2022 05:30,5737.180012,192.509907
577.8471145,16-09-2022 05:30,5681.446115,194.034956
585.5521566,19-09-2022 05:30,5689.151157,197.2719309
599.1552442,20-09-2022 05:30,5702.754244,195.6384266
577.3817679,21-09-2022 05:30,5680.980768,194.160931
604.5594407,22-09-2022 05:30,5708.158441,189.1144204
540.2531744,23-09-2022 05:30,5643.852174,183.924415
431.6910586,26-09-2022 05:30,5535.290059,183.7759146
444.5312655,27-09-2022 05:30,5548.130266,181.2931214
427.2604782,28-09-2022 05:30,5530.859478,180.6173612
451.6014533,29-09-2022 05:30,5555.200453,185.2267134
487.1672823,30-09-2022 05:30,5590.766282,181.7728278
468.8911514,03-10-2022 05:30,5572.490151,188.2292579
494.1765631,04-10-2022 05:30,5597.775563,189.1886706
529.4359153,06-10-2022 05:30,5633.034915,188.9025153
542.3120521,07-10-2022 05:30,5645.911052,187.6736328
531.6081717,10-10-2022 05:30,5635.207172,183.3779669
508.1842144,11-10-2022 05:30,5611.783214,185.7147624
522.3885669,12-10-2022 05:30,5625.987567,183.8918784
495.5933578,13-10-2022 05:30,5599.192358,186.7509281
472.2975841,14-10-2022 05:30,5575.896584,188.8549618
479.3392848,17-10-2022 05:30,5582.938285,191.7774163
502.781146,18-10-2022 05:30,5606.380146,192.1995578
495.9683731,19-10-2022 05:30,5599.567373,193.062195
495.8992243,20-10-2022 05:30,5599.498224,193.2682601
450.4732775,21-10-2022 05:30,5554.072277,195.845326
468.6680667,24-10-2022 05:30,5572.267067,194.6039294
443.6628943,25-10-2022 05:30,5547.261894,195.9487757
452.7109279,27-10-2022 05:30,5556.309928,196.7805448
450.557769,28-10-2022 05:30,5554.156769,200.5414425
490.6068086,31-10-2022 05:30,5594.205809,202.7639428
494.5369037,01-11-2022 05:30,5598.135904,201.7202686
479.4942146,02-11-2022 05:30,5583.093215,201.2172027
491.4214993,03-11-2022 05:30,5595.020499,202.2925792
495.9374414,04-11-2022 05:30,5599.536441,203.7216869
490.554118,07-11-2022 05:30,5594.153118,202.9574938
486.7557009,09-11-2022 05:30,5590.354701,200.8084095
469.90312,10-11-2022 05:30,5573.50212,206.1727777
475.5249492,11-11-2022 05:30,5579.123949,207.0687857
474.6977774,14-11-2022 05:30,5578.296777,207.1730697
450.0849219,15-11-2022 05:30,5553.683922,206.0760022
425.1821228,16-11-2022 05:30,5528.781123,205.471155
407.5499719,17-11-2022 05:30,5511.148972,203.0067159
390.487873,18-11-2022 05:30,5494.086873,204.412464
391.1126533,21-11-2022 05:30,5494.711653,204.7970634
371.6955732,22-11-2022 05:30,5475.294573,208.4153005
381.6982367,23-11-2022 05:30,5485.297237,208.8933383
394.5198512,24-11-2022 05:30,5498.118851,209.7276102
408.8210315,25-11-2022 05:30,5512.420031,210.6503149
416.9805794,28-11-2022 05:30,5520.579579,212.9912819
399.7149016,29-11-2022 05:30,5503.313902,213.8947983
442.4143005,30-11-2022 05:30,5546.013301,211.9526134
463.9802709,01-12-2022 05:30,5567.579271,212.0352063
510.3711024,02-12-2022 05:30,5613.970102,211.0624453
514.9132536,05-12-2022 05:30,5618.512254,209.690068
511.7792762,06-12-2022 05:30,5615.378276,210.5051516
503.0216619,07-12-2022 05:30,5606.620662,208.6238685
500.0903201,08-12-2022 05:30,5603.68932,208.6330455
462.8243243,09-12-2022 05:30,5566.423324,210.4826263
464.9629437,12-12-2022 05:30,5568.561944,211.3552747
477.7498937,13-12-2022 05:30,5581.348894,207.2606683
